frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,residual_suspect,energy_J,energy_ceiling_suspect,energy_rolling_spike,energy_suspect,trend_arm_suspect,omega_cap_suspect
0,0.0,holding,,,,,,,1,,,0,,,100,0,0,0,,0,0,0,0,0
1,0.01668,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
2,0.03337,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
3,0.05005,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
4,0.06673,holding,608,193,750,271,180.000000,61.213,0,-0.00,-0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
5,0.08342,holding,608,193,750,271,180.000000,61.213,0,-0.00,-0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
6,0.1001,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
7,0.11678,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
8,0.13347,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
9,0.15015,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
10,0.16683,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
11,0.18352,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
12,0.2002,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
13,0.21688,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
14,0.23357,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
15,0.25025,holding,608,193,750,271,180.000000,61.213,0,0.00,0.00,0,162.01,0.79,100,0,0,0,,0,0,0,0,0
16,0.26693,holding,608,193,790,293,180.000000,61.213,0,0.00,0.00,0,207.66,27.16,100,0,0,0,,0,0,0,0,0
17,0.28362,holding,608,193,790,293,180.000000,61.213,0,0.00,0.00,0,207.66,27.16,100,0,0,0,,0,0,0,0,0
18,0.3003,holding,608,193,790,293,180.000000,61.213,0,0.00,0.00,0,207.66,27.16,100,0,0,0,,0,0,0,0,0
19,0.31698,holding,608,193,790,293,180.000000,61.213,0,0.00,0.00,0,207.66,27.16,100,0,0,0,,0,0,0,0,0
20,0.33367,holding,608,193,790,293,180.000000,61.213,0,0.00,0.00,0,207.66,27.16,100,0,0,0,,0,0,0,0,0
