frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout
0,0.0,driven,581.762,491.995,576.720,652.916,-0.441,-1.795,0
1,0.01668,driven,581.762,491.995,576.432,652.907,-0.441,-1.897,0
2,0.03337,driven,581.727,491.995,576.431,652.908,-0.453,-1.885,0
3,0.05005,driven,581.727,491.995,576.403,652.907,-0.453,-1.895,0
4,0.06673,driven,581.775,491.995,576.402,652.906,-0.436,-1.912,0
5,0.08342,driven,581.910,491.996,576.586,652.908,-0.388,-1.895,0
6,0.1001,driven,581.867,491.996,576.586,652.909,-0.403,-1.880,0
7,0.11678,driven,582.062,491.997,576.290,652.894,-0.334,-2.054,0
8,0.13347,driven,582.062,491.997,576.559,652.903,-0.334,-1.959,0
9,0.15015,driven,581.897,491.996,576.290,652.899,-0.392,-1.996,0
10,0.16683,driven,581.867,491.996,576.290,652.899,-0.403,-1.985,0
11,0.18352,driven,581.779,491.995,576.290,652.902,-0.435,-1.954,0
12,0.2002,driven,581.761,491.995,576.215,652.900,-0.441,-1.974,0
13,0.21688,driven,581.761,491.995,576.215,652.900,-0.441,-1.974,0
14,0.23357,driven,581.779,491.995,576.145,652.897,-0.435,-2.005,0
15,0.25025,driven,581.761,491.995,576.145,652.897,-0.441,-1.999,0
16,0.26693,driven,581.800,491.996,576.197,652.898,-0.427,-1.995,0
17,0.28362,driven,581.826,491.996,576.197,652.897,-0.418,-2.004,0
18,0.3003,driven,581.826,491.996,576.194,652.897,-0.418,-2.005,0
19,0.31698,driven,581.579,491.994,576.196,652.904,-0.506,-1.916,0
20,0.33367,driven,581.579,491.994,576.196,652.904,-0.506,-1.916,0
21,0.35035,driven,581.516,491.993,576.194,652.905,-0.528,-1.894,0
22,0.36703,driven,581.471,491.993,576.272,652.909,-0.544,-1.850,0
23,0.38372,driven,581.471,491.993,576.272,652.909,-0.544,-1.850,0
24,0.4004,driven,581.414,491.992,576.265,652.910,-0.564,-1.833,0
25,0.41708,driven,581.331,491.991,576.231,652.911,-0.594,-1.815,0
26,0.43377,driven,581.265,491.991,576.265,652.913,-0.617,-1.780,0
27,0.45045,driven,581.198,491.990,576.247,652.914,-0.641,-1.762,0
28,0.46713,driven,581.198,491.990,576.247,652.914,-0.641,-1.762,0
29,0.48382,driven,581.198,491.990,576.279,652.915,-0.641,-1.751,0
30,0.5005,driven,581.606,491.994,576.498,652.913,-0.496,-1.818,0
31,0.51718,driven,581.638,491.994,576.498,652.912,-0.485,-1.829,0
32,0.53387,driven,581.638,491.994,576.498,652.912,-0.485,-1.829,0
33,0.55055,driven,581.638,491.994,576.433,652.910,-0.485,-1.852,0
34,0.56723,driven,581.659,491.994,576.433,652.910,-0.477,-1.860,0
35,0.58392,driven,581.659,491.994,576.433,652.910,-0.477,-1.860,0
36,0.6006,driven,581.764,491.995,576.499,652.909,-0.440,-1.874,0
37,0.61728,driven,581.764,491.995,576.499,652.909,-0.440,-1.874,0
38,0.63397,driven,581.783,491.995,576.506,652.909,-0.433,-1.878,0
39,0.65065,driven,581.764,491.995,576.506,652.909,-0.440,-1.871,0
40,0.66733,driven,581.764,491.995,576.506,652.909,-0.440,-1.871,0
41,0.68402,driven,581.415,491.992,576.496,652.917,-0.564,-1.751,0
42,0.7007,driven,581.896,491.996,576.458,652.904,-0.393,-1.936,0
43,0.71738,driven,581.384,491.992,576.458,652.917,-0.575,-1.753,0
44,0.73407,driven,581.471,491.993,576.458,652.915,-0.544,-1.784,0
45,0.75075,driven,581.471,491.993,576.458,652.915,-0.544,-1.784,0
46,0.76743,driven,581.691,491.995,576.455,652.909,-0.466,-1.864,0
47,0.78412,driven,581.471,491.993,576.511,652.916,-0.544,-1.765,0
48,0.8008,driven,581.490,491.993,576.562,652.917,-0.537,-1.754,0
49,0.81748,driven,581.691,491.995,576.562,652.913,-0.466,-1.826,0
50,0.83417,driven,581.490,491.993,576.562,652.917,-0.537,-1.754,0
51,0.85085,driven,581.298,491.991,576.562,652.921,-0.606,-1.686,0
52,0.86753,driven,581.462,491.993,576.562,652.918,-0.547,-1.744,0
53,0.88422,driven,581.462,491.993,576.525,652.917,-0.547,-1.757,0
